company_id,company_name,country,sector,industry,reporting_period,scope_3_category_detail,value,unit,metric_name
faf49564-ff30-4f60-9305-8165ee208fb6,Continental AG,Germany,Consumer Cyclical,Auto Parts,2023,Scope 3 - Upstream Leased Assets (Cat. 8),100000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
faf49564-ff30-4f60-9305-8165ee208fb6,Continental AG,Germany,Consumer Cyclical,Auto Parts,2023,Scope 3 - Upstream Transportation and Distribution (Cat. 4),880000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
faf49564-ff30-4f60-9305-8165ee208fb6,Continental AG,Germany,Consumer Cyclical,Auto Parts,2023,Scope 3 - Use of Sold Products (Cat. 11),80710000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
faf49564-ff30-4f60-9305-8165ee208fb6,Continental AG,Germany,Consumer Cyclical,Auto Parts,2023,Scope 3 - Waste Generated in Operations (Cat. 5),40000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2017,Scope 3 - Business Travel (Cat. 6),0.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2017,Scope 3 - Capital Goods (Cat. 2),218507.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2017,Scope 3 - Employee Commuting (Cat. 7),2821.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2017,Scope 3 - End-of-Life Treatment of Sold Products (Cat. 12),0.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2017,Scope 3 - Fuel- and Energy-Related Services (Cat. 3),29549.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2017,Scope 3 - Investments (Cat. 15),1181.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2017,Scope 3 - Purchased Goods and Services (Cat. 1),81322.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2017,Scope 3 - Upstream Leased Assets (Cat. 8),0.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2017,Scope 3 - Upstream Transportation and Distribution (Cat. 4),39356.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2017,Scope 3 - Use of Sold Products (Cat. 11),0.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2017,Scope 3 - Waste Generated in Operations (Cat. 5),0.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2018,Scope 3 - Business Travel (Cat. 6),0.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2018,Scope 3 - Capital Goods (Cat. 2),172676.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2018,Scope 3 - Employee Commuting (Cat. 7),2788.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2018,Scope 3 - End-of-Life Treatment of Sold Products (Cat. 12),0.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2018,Scope 3 - Fuel- and Energy-Related Services (Cat. 3),17060.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2018,Scope 3 - Investments (Cat. 15),1011.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2018,Scope 3 - Purchased Goods and Services (Cat. 1),96402.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2018,Scope 3 - Upstream Leased Assets (Cat. 8),349.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2018,Scope 3 - Upstream Transportation and Distribution (Cat. 4),27040.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2018,Scope 3 - Use of Sold Products (Cat. 11),0.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2018,Scope 3 - Waste Generated in Operations (Cat. 5),0.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2019,Scope 3 - Business Travel (Cat. 6),0.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2019,Scope 3 - Capital Goods (Cat. 2),186670.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2019,Scope 3 - Employee Commuting (Cat. 7),2840.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2019,Scope 3 - End-of-Life Treatment of Sold Products (Cat. 12),0.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2019,Scope 3 - Fuel- and Energy-Related Services (Cat. 3),16516.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2019,Scope 3 - Investments (Cat. 15),1793.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2019,Scope 3 - Purchased Goods and Services (Cat. 1),159752.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2019,Scope 3 - Upstream Leased Assets (Cat. 8),637.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2019,Scope 3 - Upstream Transportation and Distribution (Cat. 4),17437.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2019,Scope 3 - Use of Sold Products (Cat. 11),0.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2019,Scope 3 - Waste Generated in Operations (Cat. 5),0.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2020,Scope 3 - Business Travel (Cat. 6),0.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2020,Scope 3 - Capital Goods (Cat. 2),181550.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2020,Scope 3 - Employee Commuting (Cat. 7),2701.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2020,Scope 3 - End-of-Life Treatment of Sold Products (Cat. 12),0.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2020,Scope 3 - Fuel- and Energy-Related Services (Cat. 3),18350.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2020,Scope 3 - Investments (Cat. 15),1075.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2020,Scope 3 - Purchased Goods and Services (Cat. 1),71777.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2020,Scope 3 - Upstream Leased Assets (Cat. 8),2518.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2020,Scope 3 - Upstream Transportation and Distribution (Cat. 4),10027.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2020,Scope 3 - Use of Sold Products (Cat. 11),0.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2020,Scope 3 - Waste Generated in Operations (Cat. 5),1.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2021,Scope 3 - Business Travel (Cat. 6),0.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2021,Scope 3 - Capital Goods (Cat. 2),211200.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2021,Scope 3 - Employee Commuting (Cat. 7),4141.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2021,Scope 3 - End-of-Life Treatment of Sold Products (Cat. 12),0.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2021,Scope 3 - Fuel- and Energy-Related Services (Cat. 3),1269.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2021,Scope 3 - Investments (Cat. 15),552.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2021,Scope 3 - Purchased Goods and Services (Cat. 1),169391.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2021,Scope 3 - Upstream Leased Assets (Cat. 8),0.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2021,Scope 3 - Upstream Transportation and Distribution (Cat. 4),10034.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2021,Scope 3 - Use of Sold Products (Cat. 11),0.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2021,Scope 3 - Waste Generated in Operations (Cat. 5),0.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2022,Scope 3 - Business Travel (Cat. 6),0.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2022,Scope 3 - Capital Goods (Cat. 2),387185.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2022,Scope 3 - Employee Commuting (Cat. 7),4430.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2022,Scope 3 - End-of-Life Treatment of Sold Products (Cat. 12),0.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2022,Scope 3 - Fuel- and Energy-Related Services (Cat. 3),22749.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2022,Scope 3 - Investments (Cat. 15),1185.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2022,Scope 3 - Purchased Goods and Services (Cat. 1),230231.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2022,Scope 3 - Upstream Leased Assets (Cat. 8),0.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2022,Scope 3 - Upstream Transportation and Distribution (Cat. 4),86741.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2022,Scope 3 - Use of Sold Products (Cat. 11),0.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2022,Scope 3 - Waste Generated in Operations (Cat. 5),0.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2023,Scope 3 - Business Travel (Cat. 6),3228.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2023,Scope 3 - Capital Goods (Cat. 2),275958.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2023,Scope 3 - Employee Commuting (Cat. 7),5093.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2023,Scope 3 - End-of-Life Treatment of Sold Products (Cat. 12),0.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2023,Scope 3 - Fuel- and Energy-Related Services (Cat. 3),13301.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2023,Scope 3 - Investments (Cat. 15),1878.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2023,Scope 3 - Purchased Goods and Services (Cat. 1),231869.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2023,Scope 3 - Upstream Leased Assets (Cat. 8),0.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2023,Scope 3 - Upstream Transportation and Distribution (Cat. 4),85804.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2023,Scope 3 - Use of Sold Products (Cat. 11),5399.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
6de91c7d-19d0-412d-ab12-75795da9ef45,Corporacion Acciona Energias Renovables SA,Spain,Utilities,Utilities - Renewable,2023,Scope 3 - Waste Generated in Operations (Cat. 5),0.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
d4bc5690-b568-4241-be5d-138930f94951,Covestro AG,Germany,Basic Materials,Specialty Chemicals,2021,Scope 3 - Other/Unspecified Sources,50000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
d4bc5690-b568-4241-be5d-138930f94951,Covestro AG,Germany,Basic Materials,Specialty Chemicals,2022,Scope 3 - Fuel- and Energy-Related Services (Cat. 3),830000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
d4bc5690-b568-4241-be5d-138930f94951,Covestro AG,Germany,Basic Materials,Specialty Chemicals,2022,Scope 3 - Other/Unspecified Sources,50000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
d4bc5690-b568-4241-be5d-138930f94951,Covestro AG,Germany,Basic Materials,Specialty Chemicals,2023,Scope 3 - Capital Goods (Cat. 2),520000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
d4bc5690-b568-4241-be5d-138930f94951,Covestro AG,Germany,Basic Materials,Specialty Chemicals,2023,Scope 3 - End-of-Life Treatment of Sold Products (Cat. 12),1890000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
d4bc5690-b568-4241-be5d-138930f94951,Covestro AG,Germany,Basic Materials,Specialty Chemicals,2023,Scope 3 - Fuel- and Energy-Related Services (Cat. 3),810000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
d4bc5690-b568-4241-be5d-138930f94951,Covestro AG,Germany,Basic Materials,Specialty Chemicals,2023,Scope 3 - Other/Unspecified Sources,50000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
d4bc5690-b568-4241-be5d-138930f94951,Covestro AG,Germany,Basic Materials,Specialty Chemicals,2023,Scope 3 - Purchased Goods and Services (Cat. 1),11860000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
d4bc5690-b568-4241-be5d-138930f94951,Covestro AG,Germany,Basic Materials,Specialty Chemicals,2023,Scope 3 - Upstream Transportation and Distribution (Cat. 4),520000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
d4bc5690-b568-4241-be5d-138930f94951,Covestro AG,Germany,Basic Materials,Specialty Chemicals,2023,Scope 3 - Waste Generated in Operations (Cat. 5),100000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
e4f160cf-4aa9-40f4-b8b6-e56516f5d258,Croda International PLC,United Kingdom,Basic Materials,Specialty Chemicals,2018,Scope 3 - Other Upstream Sources,864000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
e4f160cf-4aa9-40f4-b8b6-e56516f5d258,Croda International PLC,United Kingdom,Basic Materials,Specialty Chemicals,2021,Scope 3 - Other Upstream Sources,901000.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
e4f160cf-4aa9-40f4-b8b6-e56516f5d258,Croda International PLC,United Kingdom,Basic Materials,Specialty Chemicals,2022,Scope 3 - Other Upstream Sources,918810.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
e4f160cf-4aa9-40f4-b8b6-e56516f5d258,Croda International PLC,United Kingdom,Basic Materials,Specialty Chemicals,2023,Scope 3 - Other Upstream Sources,674234.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
9e7469ca-09d2-484b-a095-ea2c232a02a5,D'Ieteren Group SA,Belgium,Consumer Cyclical,Auto & Truck Dealerships,2020,Scope 3 - Business Travel (Cat. 6),96.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
9e7469ca-09d2-484b-a095-ea2c232a02a5,D'Ieteren Group SA,Belgium,Consumer Cyclical,Auto & Truck Dealerships,2020,Scope 3 - Fuel- and Energy-Related Services (Cat. 3),31.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
9e7469ca-09d2-484b-a095-ea2c232a02a5,D'Ieteren Group SA,Belgium,Consumer Cyclical,Auto & Truck Dealerships,2020,Scope 3 - Investments (Cat. 15),83268.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
9e7469ca-09d2-484b-a095-ea2c232a02a5,D'Ieteren Group SA,Belgium,Consumer Cyclical,Auto & Truck Dealerships,2021,Scope 3 - Business Travel (Cat. 6),10.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
9e7469ca-09d2-484b-a095-ea2c232a02a5,D'Ieteren Group SA,Belgium,Consumer Cyclical,Auto & Truck Dealerships,2021,Scope 3 - Employee Commuting (Cat. 7),12.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
9e7469ca-09d2-484b-a095-ea2c232a02a5,D'Ieteren Group SA,Belgium,Consumer Cyclical,Auto & Truck Dealerships,2021,Scope 3 - Fuel- and Energy-Related Services (Cat. 3),23.0,Metric Tonnes of CO2 equivalent (mtCO2e),Sources of Scope 3 GHG Emissions
